text,label
不用过分担心的好吧。,0
2.手术按照助手通知的时间入院。,0
可以来门诊登记，会当面评估一下患者状况，和家属沟通手术风险。,0
嗯？,0
可以加我助理号：zhuli-haitang 了解我的坐诊信息,0
方便的话门诊让我检查一下好吗,0
等您这边确认退好处方了和我说声,0
恩，就是在细胞里头这个活动的迹象呃，因为这次检测的方法跟上一次不一样。,0
您可以查查看,0
有24小时核酸吗 今天来住院 东院,0
病人一个人来就可以了。,0
我记得前面做过二次了？,0
可以 安全,0
"1-7的问题，除了4,还有上述情况怎么样？",0
完成检查后请把影像片上传系统，阅片后我再联系您。,0
嗯？,0
抗苗勒氏管激素有的,0
这样会明显改善症状,0
睾酮,0
如果还有其他的问题，可以陆续上传给我看，到时候我一并回答。,0
你是什么时候吃的？,0
6、除了皮肤问题之外，有其他疾病吗？,0
早上实际是烧了吗？,0
头孢有没有服用？,0
发来的资料看过了,0
不客气，还有问题，可留言。,0
1.再看一下我之前回复的信息 1，充分和市级医院的专科医生沟通，把你的问题进行当面的沟通交流,0
有点痛，肯定不配合，家长按着，肯定会哭。,0
什么部位开的刀？,0
呃，上海这边有一些疫情，但是过来看病也是可以的，但我估计可能下个月会更宽松一点。,0
毕竟打乒乓球头要转来转去,0
如果都没有，那么可以请医生在电脑上打开薄层影像，让医生找到病灶部位，然后指导您用高清手机翻拍病灶。,0
我倒是不建议急着做,0
收到,0
呃，家长你好，现在这个鞘膜积液有没有有时候大有时候小，如果有的话呢大的时候拍个照，小的时候拍个照，让我看一下没问题的话呢，我就帮你约掉了。,0
嗯嗯，好的，先观察一下,0
要发两次检查？,0
尽量以休息为主。,0
不会即不大又不小,0
没有注意到摩擦到或外伤，泡水？,0
做什么类型的工作,0
最好先预约我门诊面诊,0
啊，那我看你现在50岁了，那么就基本上是四十五六岁的时候开始出现有黄褐斑的呃呢，我想问一下当时出现黄褐斑的时候有什么特别的原因吧啊，比如说呃，有什么特别的事事件啊，呃暴晒啊，或者皮肤过敏啊，或者是呃，有没有什么呃，其他呃。,0
加号时需要出示此条信息，谢谢配合！,0
门诊稍微门诊相对来说稍微稍微安全一点，稍微安全一点。,0
目前在塞金舒喜。,0
当然是联合使用最快  。,0
主要是术后改变,0
请问近期除了敷面膜，有其他诱因吗比如日晒、吃东西刺激等？,0
上次多少？,0
但要达到比较满意的效果也要三个月左右,0
不好意思您可以直接扫二维码，不需要再付费的,0
你好，伤口的照片我看过了。,0
晚几天没关系的，下周过来吧,0
右下叶轻度混合型毛玻璃结节,0
内科开好盐水了吗？,0
去年查的还都正常的,0
这没什么，在当地应该也可以啊，没有什么太大的区别。,0
不客气的,0
少量淡妆可以的,0
行,0
那个这个很广的话，如果后面这个陈老师边上左侧也是肿瘤的话，后面一些传导素，这也是没办法开营业治疗可以这个门诊到时候评估一下现在就是免疫资料，我们有有两种。,0
6.孩子本次有无就诊？,0
不客气，有疑问欢迎随时咨询,0
你好，手上，脚上，腋下有没有类似皮疹,0
手术难度也不大。,0
可以加我助理号：zhuli-haitang 了解我的坐诊信息,0
身上四肢没有吧,0
后面一样可以继续问诊,0
前后对比，没有明显变化,0
可以现场挂号，如果挂不到，来找我加号。,0
5）办理入院前请准备好尿垫，陪护人员的被子和小朋友的餐具，输液板（门诊二楼输液室可售），口罩（建议N95）。,0
不客气的，感谢您的信任和支持！,0
一个问题一个问题就当时的病理结果是什么，那么还有你最近的片子是怎么样，最近还在用贝伐单抗或者说用靶向药吗，呃，最近没有什么所以你要先把这个最近的强化的磁共振片子给我，因为前面用了靶向药，除了强化序列还需要给一个福利二序列，那么这两个系列不知道搞不搞得清楚，如果搞不清楚，请当地医生帮忙呢。,0
定期复诊,0
月经第16天是从月经来的第一天开始计数,0
可能需要再来就诊一次,0
那如果好了就好了啊。,0
请提供电子版薄层影像。,0
没有完全干净也没关系，可以来。,0
有时候见他更有的人用的有点刺激。,0
这就是我看到的,0
你好,0
您好，有皮疹的地方都需要提供一下照片,0
不能,0
很正常啊 总会有个过程,0
嗯。,0
目前看没什么事。,0
你好，收到你的报道信息。,0
那再等等,0
异烟肼和利福平,0
80,0
定期复查,0
好的好的。,0
嗯，把那个二维码拍照发给我，我在线帮您读一下片。,0
现在要做什么手术？,0
复查结果挺好的。,0
继续观察随访即可,0
严密随访,0
4 饮食是否喜欢吃甜食或油腻的食物？,0
哦，那就再等一个月吧，不要紧的没事。,0
你好，感谢信任,0
做了什么手,0
每年只有2%左右。,0
您好，我是王医生，感谢您对我的信任，我会研究一下您的病历，尽快回复您，请耐心等待，谢谢！,0
避孕了吗？,0
其他部位现在怎么样,0
都没什么大问题,0
是的，别客气,0
呃，还到以前我们也用后期发现了护理起来不方便，所以现在还是转成以前的手手工做了吧。,0
你可以看你的收费单，有这个收费项目,0
问问看 但不一定可以回答,0
一般要看复查结果，如果还在，多数以后要开，如果吸收，就没事了,0
护理物品没有什么特别的。,0
一个是弗诺。,0
能否把MRI的片子上传看一下,0
你的认知本来就有问题啊,0
请把看病的病历记录拍一下照片，上传到这里。,0
痒不痒？,0
做不做都行，对临床判断不造成影响，可以不需要做,0
2.【疾病诊治、预约加号】等相关问题，可以在这里给我们留言，吴教授团队将共同努力，给您提供最好的诊疗服务！,0
我的治疗方案建议,0
（前提是看tct和hpv报告是正常情况下）。,0
等电话通知就可以了,0
不会太久的,0
好呀，那我延后一周再通知您好吗,0
九个月，磁共振复查比较过吗？,0
早上去买到就吃一顿吧,0
有备孕计划吗？,0
对,0
不好意思 刚看到,0
目前有何症状吗？,0
不要紧。,0
嗯，好多了,0
先看看明天的情况,0
看您如何考虑？,0
大部分一次就好。,0
希望家长们不要再因为皮疹环形而想太多了，或者不停上网查，各种环形红斑的原因都要想一遍。,0
提前做好48h内核酸,0
妇科内分泌结果？,0
您好,0
你现在还哺乳吗？,0
一切都好吗？,0
有疑问欢迎随时咨询。,0
可以，再约,0
好像少了几个，不全,0
做激光时间可以自己考虑的,0
现在要做什么手术？,0
他克莫司把嘴唇红色部位整个涂抹吗？,0
您好，打印的病史也一起拍照看一下,0
妇科内分泌结果？,0
右下叶毛玻璃结节横断位,0
我知道了;在排队中,0
那就听当地医生的吧，可能疫情的影响？,0
同时进行,0
哎，家里面没有人送白癫疯的吧。,0
挂汪教授的号 基因资料你带给他看 现在就可以挂号啦,0
昨天下午通知我们楼栋里新出现一个新冠阳性，为了广大病人的安全，我已停诊居家隔离，无法线下为你随访，敬请谅解！,0
可以考完试过来,0
【观察，不适随诊】,0
无需后续治疗，只要安心随访观察,0
带胶片或二维码，光盘要自带笔记本电脑。,0
嗯，你好呀，这样的我没看懂，你是连着一起吃的话，那怎么还会剩下药呢，就是说你那个药片一盒一盒的这么吃呀，怎么还会剩下五片，剩下六片的呢。,0
中医科医生知道的。,0
第一，我现在的情况（不打算怀孕），能不能吃异维A酸，彻底或者大部分改善我经常冒痘的肤质，大概吃药的疗程或者周期是多久，我在有干眼症的情况下，副作用会很强吗？,0
第三，因为阿达帕林对治我的痘痘效果很不错，所以我基本一直在用，大概一年半有了，会不会产生皮肤耐药性或者一些不良症状等？,0
几岁了？,0
补充可以防光,0
用一个月,0
就是说你现在短时间可能也来不了上海吗，先在长春做一次呀。,0
一周左右，要根据具体情况,0
不客气，到时候见,0
再次仔细看看,0
术后用满1年左右可以考虑挺好。,0
2.手术按照助手通知的时间入院。,0
最好要有上海的24小时合算。,0
易复发,0
可来我这里手术。,0
楔形,0
感谢各位泌尿外科的患友的信任，您的在线咨询我在门诊或者手术间歇的时间会尽快给您答复，线上不能解答的我会建议您线下门诊咨询！,0
主要是术后改变,0
带着患者和检查资料过来找我面诊吧,0
请把病情与诉求发上来，进行电话咨询。,0
照片发过来。,0
防晒。,0
行,0
要处理，否则手术风险很大,0
你自己先看看能不能看，确定好了，现在可以,0
海口也可以配到的,0
这个没问题。,0
小朋友最近头型如何，空下来，记得拍些照片给我评估噢。,0
不过我觉得治疗方案我已经和您说过了，当地医院应该也没有问题,0
不必担心。,0
这个呃不是很清楚，你自己是不是。,0
你好，请问您小孩生过吗,0
朱巍教授，田彦龙教授,0
例假结束了吗？,0
嗯，您是否方便把这个片子拍照给我看一下，因为我看不到这个片子，您在骗子，这个陈述中描述胸膜下有这个弹的结节影。,0
你好，你的提问已收到，感谢您的信任和等待～～,0
家里有什么药吗,0
5）办理入院前请准备好尿垫，陪护人员的被子和小朋友的餐具，输液板（门诊二楼输液室可售），口罩（建议N95）。,0
目前这个政策，估计会随着疫情的好转，逐步的调整。,0
后者孩子过去没用过，和萌尔夫属一类药。,0
你好 术后病理是什么？,0
嗯呢，我在帮你开一只,0
一个编号内，我只回复第一个问题。,0
感谢信任，祝安,0
哦，那就再等一个月吧，不要紧的没事。,0
然后再定下一步治疗方法,0
你发给我看看,0
阴道镜检查时有无宫颈活检及宫颈管搔挂？,0
去医院做,0
第三题的话，所以说你还是要问一下你的主刀医生。,0
没有危险的。,0
这次如何诊断川崎病的？,0
今天早上开你出院,0
手术费用是肺科的比较便宜，内科比较便宜，呃，其他两个医院的就贵一些，你可以问一下助理你你自己希望在哪里开你如果想便宜的，那你就联系肺科医院就可以了。,0
比较大,0
一般三个月左右能够稳定下来。,0
啊。,0
不需要太关注,0
需要住院的大概要住院漫长时间的。,0
门诊尿常规查过了吗？,0
呃，你想再缓一缓，也可以在我这里排队本来就需要可能要半年左右。,0
排尿通畅吗？,0
你就用过三个月的干扰素对吗，其他的没有用过。,0
哦哦,0
引起原因不明,0
吃过什么药物吗？,0
比如宫外孕或者先兆流产出血,0
现在不在医院了，无法比较,0
可以选择自己相信的药物。,0
不要紧张焦虑,0
下周三来了以后在机器上或者窗口付费,0
5.其他慢性病或者不舒服有吗？,0
你可以看你的收费单，有这个收费项目,0
身上有没有皮下瘀斑？,0
就是你这次吃十天的这个达芙通对吧。,0
现在的片子太模糊了,0
重度影响家庭生活质量,0
复查只要方便就可以了，把以前的影像资料保留好便于对比，也可以发给我读片。,0
术后高原都可以去,0
应该可以的,0
当然以病理为准。,0
我没法测密度，需要当地医生电脑里测量,0
我，我觉得可以。,0
在上海需要待2周的时间。,0
从现在算，30天之内就可以，请放心,0
请带好以下文件供医师登记：【陪护人是小朋友父母：①陪护人的身份证及本人实名认证的手机、身份证复印件②户口本复印件（小朋友及父母页面）③小朋友出生证明复印件④门诊病历本及既往相关检查资料；陪护人非小朋友父母（监护人）：除上述文件外，需再准备⑤监护人委托书（住院陪护人非父母的需提前准备委托书，告知主诊医师领取模板），⑥户口本复印件（监护人及委托人页面）】4、第二天下午：核酸结果阴性后完成手术5、第三天：早上出院注意事项：1）*门诊就诊前患儿及陪护人员须具备以下条件：①24小时内体温≤37.3℃②随申码为绿码③所在小区为“非封控区”，所住楼栋7日内无阳性感染者④14天内未接触过新冠确诊患者或无症状感染者⑤入门诊需48小时内核酸阴性，若无，需自带抗原，至门诊后于指定地点自测抗原后方可入门诊。,0
希望我的专业知识能够对您有所帮助。,0
多休息,0
是我本人回复的，其他的我用的比较少，这里用的比较多，更加方便，感谢你的支持和理解。,0
请问是否感觉痒痛？,0
不要紧的，还要休息一段时间，,0
希望以上信息对您有所帮助，有问题可以继续咨询～,0
这个要自己摸索的,0
从现在算，30天之内就可以，请放心,0
暂时看不到，等我上班了看,0
根据这个结果，你随访就行了,0
局部光疗型号SH2B 供你参考,0
现在肿和麻木加重了？,0
我收到啦,0
可以的，干扰素,0
对。,0
只是药物剂量小,0
你每天把核酸做好。,0
不会太久的,0
没有太大影响,0
半年左右,0
这个要自己摸索的,0
您好，我是陈医生助理，陈老师对您的情况比较关心，您目前硬度情况是否有好转？,0
好像没突变,0
这种程度可以打,0
请上传门诊记录,0
目前不需要,0
没什么大问题，psa查了没,0
我是医生，不是老师,0
不一定和此结节相关,0
这是白带报告呀，当时就出来了呀，还有其他的报告呢，没出来。,0
正规公立医院应该都靠谱。,0
选一样就可以,0
今天早上开你出院,0
你这个病情啊，比较复杂，我建议你有空啊，到我的专家门诊来，我来给你好好的帮你看一下，然后具体我的联系方式和专家门诊，我到时候发给你，你有空直接过来找我。,0
退好和我说一下吧,0
你妈妈现在吃什么降压药,0
每天专门洗？,0
对。,0
俺没法根据你这个病理报告来确定范围。,0
可以。,0
上传我写的门诊病例，让我更容易了解您的病情，有利于诊断和治疗，谢谢您的支持配合。,0
好吧，你自己考虑好了。,0
不是，不过日子差不多,0
定期随访复查，仔细评估病情变化,0
我看了下。,0
这个肿瘤本身是手术的疾病，就是手术时机你和家里商定。,0
请问近期除了敷面膜，有其他诱因吗比如日晒、吃东西刺激等？,0
乳膏基质一号有货了，我重新开,0
补充可以防光,0
磁共振做好了可以上传。,0
不好保证！,0
一会儿就晾干了,0
上次压力设定多少？,0
我们吴老师通知你时可以告诉她,0
那如果是大于八毫米。,0
问题不大的，别太担心哦,0
平时运动吗？,0
7月份之后一直没有复查过吗？,0
应该可以,0
环孢素是否可以到妇幼保健院去配？,0
好像没突变,0
瑞康的新机器不知道是否已经安装好？,0
现在主要什么症状？,0
玉泽长期应用绝不会产生，放心应用。,0
预计下周联系您,0
应该是不冲突的不冲突的他说话的药物是没有相冲，没有冲没有冲突。,0
1、皮肤问题发病多久了？,0
能否把MRI的片子上传看一下,0
呃，刘青雨你好。,0
都是增加免疫力的,0
您好，您预约普通病房还是特需病房？,0
您好，我是梁艳医生！,0
做入院登记，具体以我的通知入院信息为准。,0
不客气，,0
是不是需要本人我倒也不是最清楚 但本人的身份证肯定是要的,0
不行 一定要病人到门诊才行,0
cf,0
HIV,0
去台湾无所谓，你就可以停了，嗯。,0
不好意思，门诊忙，下班晚，耽误回复，让你久等了,0
好的，让她来看吧,0
谢谢,0
最多20%的机会。,0
就是到时候复发的情况，再来决定具体的治疗方式吧。,0
理解您的心情,0
经检测，可以做，但关键看你这个做的这个机构有没有经验，如果没什么经验，可能就是花了钱得不到准确的结果可以到时候比如说两三个月以后到上海来评估下一步治疗的时候做还准一点。,0
目前由于疫情，这种情况是比较极端特殊的。,0
家里面如果有体检报告，你最好带上一个过来，不知道明天能不能做得上，因为最近解封人特别的多，嗯，先带上吧，如果能坐上的话，他可能要看。,0
1011年11月份做的一个CT，同时呢，有多发的。,0
治疗方案基本原则一致，大部分都可以很好解决，药物帮助她们自愈。,0
可能可以不用定位,0
一般第二天就可以上班啦！,0
你做得很好。,0
病理是什么？,0
明天拍个清晰的照片发过来。,0
正常的 至少要等两三天,0
可能可以不用定位,0
连续用了多久,0
你好，翻拍的胶片无法看清，请上传dicom电子版,0
孙教授8月15日20:00左右和您电话联系可以吗？,0
不能拖太久。,0
不客气。,0
对的对的，我张医生都做过手术，我心里都有数的都会全力以赴的，而且效果我个人觉得还是对也不能吹牛，对照起来还是可以的，但是你后面的治疗要跟上，好吧，在再一起努力啊，做好了以后给我看好吧，希望老天保佑啊。,0
末次月经是几号来的？,0
头发直接拍,0
有办法根治；也可能不复发；,0
最近准备来手术吗？,0
好的好的。,0
当然以病理为准。,0
邮寄就可以,0
不一定和此结节相关,0
看你中午已经挺好了，应该没啥问题。,0
另外的话，建议买点那个。,0
三个月的时候要做评估的要做一些检查，还要根据你之前的病情所做的治疗再决定下一步方案。,0
手术,0
好的，请稍等,0
5）办理入院前请准备好尿垫，陪护人员的被子和小朋友的餐具，输液板（门诊二楼输液室可售），口罩（建议N95）。,0
早上实际是烧了吗？,0
治疗方案是一样的。,0
不可以 如果时间不行本次先取消，下次再预约，谢谢,0
3.有些地方是网址链接，可以直接通过链接上网查看影像。,0
4价。,0
嗯 基本可以,0
上传CT时请采用如下方式：,0
明显变化处理来得及的。,0
现在不用管,0
嗯嗯 还有别忘记定期去医院复查,0
你好呃，你方便拍张照片给我看吗，方便拍张照片给我看吗，只有黄豆大小吗，那也不是很大，是哪边啊，Si wa Ying的哪边。,0
做好PET ，请拍照发上来,0
会排卵,0
头孢有没有服用？,0
不对。,0
这是白带报告呀，当时就出来了呀，还有其他的报告呢，没出来。,0
住一天,0
随访就可以,0
很多打了疫苗会这样,0
这次如何诊断川崎病的？,0
可以的，一起吃吧。,0
照片是昨天的还是今天的啊,0
不可能预约不上,0
所以说，其实开刀和不开刀，这个选择，当他是原味的时候，其实是一种选择，呃，要看每个人的这个。,0
呃，当时可能你们没有采取这个建议。,0
定期随访就可以,0
要在官网上实名制预约,0
检查做好你可以拍照给我，我也会和赵主任一起看一下。,0
你住在浦东还是浦西？,0
你能否周日下午住院？,0
不客气，见面再交流吧,0
几岁了？,0
不知道今年tct和hpv是否检查？,0
可以随访,0
例假结束了吗？,0
可以这样安排。,0
有没有刺痛刺痒感？,0
看当地医院有什么激素。,0
【发病机制】,0
保留着吧,0
片子看过了,0
有症状吗？,0
只能尽可能延长生命,0
做入院登记，具体以我的通知入院信息为准。,0
好的你的情况，我知道了，那么就等住院部的通知吧，因为现在呃疫情疫情期间嘛病房收治病人的能力还是比较有限的，然后病房还是管控的吗，所以还是要等等，反正我已经把你嗯，排队排好了，那么一般等一个星期左右吧，下周吧，看情况，如果床位可以的话住院部一般会打电话通知你，到时候再过来办住院就可以了。,0
海口也可以配到的,0
然后，呃已经第三天查一个查了以后看一下呃，把那个结果发给我。,0
局部光疗型号SH2B 供你参考,0
收到预约短信了吗？,0
对皮肤都会有刺激感的。,0
无需过度担心和紧张的,0
应该没有多大影响,0
有机会我们尽量吧,0
这是王玮主任的电话。,0
膀胱颈部切除了吗？,0
不是的 你过于焦虑了,0
好的，不客气,0
最重要的是等疫情稳定了到我这来一下吧，我要看看第三步治疗能不能做。,0
今天过来，是吗？,0
挠吗？,0
没关系的。,0
呃，头发不用剃的进来以后，我们还替的。,0
比这个大,0
你好。,0
如阳性的，当地医院会给予针对性治疗的。,0
那你说的爱宁达是什么时候用的呀,0
你能理解我的解释就最好了。,0
如果方便请您回复：可以。,0
那天我就告诉你了,0
这几个问题你最好让主管医生写个病情介绍发上来，这样才能判断,0
可以的呀,0
你好逮蚊子包的那个那个腿的地方在评价这个score的评分的时候，不要把文字包养算在里边啊。,0
等疫情缓解后，再考虑吧。,0
平时吃什么药？,0
这几个都对的,0
那没有办法。,0
超声监测卵泡都有排卵么？,0
做了什么手,0
这个呃不是很清楚，你自己是不是。,0
我明天专家门诊，你几点过来啊？,0
把名字搞错了，不是你，嗯，不是不是你上午有个病人他那个家属下午来改那个改英高清时间。,0
问题就不大,0
把磁共振片子发给我看看,0
手术难度也不大。,0
有疑问欢迎随时咨询,0
药品用法用量请查看处方详情,0
都是非处方药,0
您近期有查过肾功能嘛？,0
只能坚持定期复查，及早发现复发,0
我让蔡医生联系您，安排到上海住院事宜,0
一个编号内，我只回复第一个问题。,0
其他位置上有吗？,0
光盘的话你要自己带电脑过来，我这里没法看。,0
没那么坏的情况,0
可以吃,0
（北京西路院区当日出院）通知：,0
就直接说这个名字就可以了呀。,0
是否严重以活检病理结果判定。,0
那我建议,0
外引流还做着吗,0
看是否在常规抗过敏治疗基础上进行脱敏治疗和免疫调节治疗、生物制剂打针治疗等其他方法,0
先不用紧张,0
吃了药吗？,0
是否还可以第二次宫颈锥切手术？,0
中医科医生知道的。,0
这样就是28天的周期。,0
片子有吗？,0
陈主任好，我是患者胡**，明天我要回南通，那个精液检查，我可以到南通三甲医院做检查，然后把检验结果发给你，可以吗?,0
平时月经是否规则？,0
按照我给的剂量，应该只有天津博福益普生生产,0
千万需要重视啊！,0
加号时需要出示此条信息，谢谢配合！,0
您好，这里是范江医生的好大夫主页。,0
我看了没有什么特别的，我过会再拍给你吧,0
有机会上传一下片子，帮你评估看看。,0
照片有吗？,0
没看到局部照片,0
没有太大影响,0
为了您的健康，我们共同努力！,0
你这个病情啊，比较复杂，我建议你有空啊，到我的专家门诊来，我来给你好好的帮你看一下，然后具体我的联系方式和专家门诊，我到时候发给你，你有空直接过来找我。,0
不客气,0
也是不可以。,0
下周一能否开放病房，周末应该会有消息,0
这个要看核磁检查图像和结果再决定的,0
那你发了17张照片，但这些照片都不是我想看的这个层面，所以你要发打卡模式能发上来的，也就说让我去挑哪些照片，我会去看哪些层面，然后你挑了这17张了，以后这17张跟你的病灶不是太相关了层次层面不对，所以你要学会怎么把视频传上来。,0
基本正常了,0
哦哦,0
我看了下。,0
那就按现在这样治疗吧,0
下午就是半天。,0
这个必须要看图像，你看看有没有云影像可以上传这里。,0
然后，呃已经第三天查一个查了以后看一下呃，把那个结果发给我。,0
嗯嗯，好的，先观察一下,0
别客气,0
具体流程以最后通知为准,0
待会我们夜查房，和查房医生再说下。,0
月经还规律吗？,0
不影响肺功能,0
退号的事你查一下，问题不大的,0
不用找我开药，定期复查。,0
你可以看你的收费单，有这个收费项目,0
没关系的，就算有腺瘤也没事，我不是跟你讲了要做，要做那个什么吗，增强吗。,0
可以的，微信支付宝都可以,0
在上海需要待2周的时间。,0
1月份做过超声后面就没做过了？,0
不适及时联系。,0
算正常了，可能会反复,0
不可能没有病理的，正规医院切除的肯定有报告,0
好的，不客气,0
这几个问题你最好让主管医生写个病情介绍发上来，这样才能判断,0
右下叶毛玻璃结节冠状位,0
目前有无保胎治疗？,0
脸上因为有特应性皮炎，你还在用药或者包括保湿霜。,0
发来的资料看过了,0
白色的程是否变浅一点？,0
要根据情况调整 一般最好至少一年,0
快递寄送药品。,0
儿保科,0
已在外地手术，祝早日康复。,0
嗯，从你就是3月10号的B超。,0
温馨提示：请您及时上传病历资料，超声检查报告等，以方便后续咨询，医生随访。,0
先观察,0
嗯好的。,0
不影响活动。,0
胸部以外的伤情需要询问ICU的医生呢，目前患者脑部的最新情况我并不清楚,0
T3、T4多少？,0
可以安排时候我会通知您的，敬请放心,0
?,0
现在不用管,0
还有一个你这个很多时候有一些治疗的话，身体情况差的话也用不上呀。,0
哦，那不来了对吧,0
没有明显异常,0
目前没有更好的检查了,0
图片上有可能，但不太清晣。,0
一般不复发,0
会的,0
嘉兴的第一的人民医院都有,0
或者说再观察观察也不是不可以。,0
你还有再生育要求对吗？,0
影响很小,0
做过手术吗？,0
病理报告是什么？,0
通过了呀,0
现在体重多少？,0
看你中午已经挺好了，应该没啥问题。,0
对的对的，我张医生都做过手术，我心里都有数的都会全力以赴的，而且效果我个人觉得还是对也不能吹牛，对照起来还是可以的，但是你后面的治疗要跟上，好吧，在再一起努力啊，做好了以后给我看好吧，希望老天保佑啊。,0
也可以,0
可以随访,0
还要再评估一下,0
7.孩子本次有无就诊？,0
3.有些地方是网址链接，可以直接通过链接上网查看影像。,0
半年后,0
我尽量早点安排入院,0
只要开张了，我会尽快安排的。,0
总共3种药，你要哪几种？,0
这种可能性很小，不用太过担心,0
你现在每天吃几颗止痛药？,0
你好，你的提问已收到，感谢您的信任和等待～～,0
评估化疗方案，观察疗效,0
第二针打了吗？,0
好的，把下次复查的结果拍给我,0
但你不是说你没法坚持去医院吗？,0
你好，是否有验过性激素全套，皮质醇，甲状腺功能和acth？,0
另一个肾脏好的话就问题不大,0
没关系，可以继续观察，最近排便通畅吗？,0
局部抗炎治俩,0
可以适当。,0
请方便时描述下现在的情况，陈老师方便时会为您进行解答，谢谢您的配合！,0
问题就不大,0
当然以病理为准。,0
看看术后恢复的情况,0
您好，我是王医生，感谢您对我的信任，我会研究一下您的病历，尽快回复您，请耐心等待，谢谢！,0
住一天,0
具体哪里疼,0
病程时间2-3周。,0
这样会明显改善症状,0
不要追求快速的改善，指甲慢慢恢复就行,0
能否把MRI的片子上传看一下,0
右腿酸痛可能跟肿瘤相关，但不确定，可以继续对症治疗，如有恶化再做进一步诊治。,0
【生活习惯建议(治疗性的)】,0
那没办法啊！,0
病史已阅。,0
偶尔没关系的,0
你理解的完全正确,0
你如果决定手术就把联系方式发给我，我们助理吴老师会联系你的，疫情期间统一安排，入院前所有人都必须做核酸检测，最近床位紧张，老师暑假我们尽快安排吧,0
建议携带影像资料到门诊进行当面就诊。,0
你平时有没有痛经,0
用过之后出现红肿加重的不是这些药吧?,0
没有完全干净也没关系，可以来。,0
面部治疗需要24小时核算报告。,0
可以适当。,0
要的,0
总共3种药，你要哪几种？,0
心脏什么问题？,0
稳定的,0
您好，我是王医生，感谢您对我的信任，我会研究一下您的病历，尽快回复您，请耐心等待，谢谢！,0
您好 我怕拒诊后您找不到医生，我昨天联系了我们感染科医生，我们医院的疫苗接种门诊已经停诊。,0
不客气，希望一切安好早日恢复，加油,0
可以,0
您好，后面的这些结果都还好，那还是和个人体质有关系，先把药用完看看效果，如果不好或者反复可以线上或者线下就医联系我。,0
痰中带血还是鲜血？,0
有点焦虑吧,0
不客气的。,0
你把报告拍张照发给我,0
还没排到呢，预计下周联系您,0
最后一次月经几号？,0
您月经恢复大概在5月中旬左右，所以不用太着急，等疫情防控好一些了再就诊也可以的,0
能否补做个核酸跟ct室商量下,0
可以直接用,0
一般不会,0
如要上传她的资料，需要重新用她的账号申请图文咨询。,0
正常的，放心。,0
身上有没有皮疹？,0
儿保科,0
请问有糖尿病，尿路结石，其他慢性疾病或者手术吗？,0
胸部低剂量薄层平扫,0
不好保证！,0
已安排复查DSA,0
这个不一定，你先用三五天看情况,0
感谢信任，祝安,0
好，我先看看网上处方有没有这些药物,0
把整张片子拍清楚点上传下,0
正常带，有问题再咨询,0
你好，你的病情我看到了，近半年或一年有没有查过血肿瘤指标CA125和CA199这些？,0
好的，我跟你说了这些以后你看看你还有什么额外的问题，呃，一定发过来，到时候我再一并回答。,0
照片有吗？,0
您需要确认门诊已加助手微信。,0
发给我看一下再说。,0
后面一样可以继续问诊,0
有问题的话再及时联系沟通,0
过敏原是抽血，当天出不来报告，可以网上查询的，然后截屏发到这里我看都行的,0
嗯。,0
打不开，建议我院复查,0
目前仅通过B超还不能判断囊肿性质,0
现在夏天，和冬天相比，是否稍为明显一些？,0
前面加复方二字,0
您好 请仔细阅读使用说明 方可使用,0
上传下夜间硬度检测报告,0
这几天能转过去吗,0
如果做伽玛刀，我可以为你提供照射的范围和剂量,0
没必要,0
好的，我看一下,0
正常的,0
电子版没有？,0
胸部以外的伤情需要询问ICU的医生呢，目前患者脑部的最新情况我并不清楚,0
这个不是大毛病，偶然一次没问题,0
明显变化处理来得及的。,0
手术后，这类症状只会加重,0
现在的片子太模糊了,0
是非常痒吗？,0
是否已服用相关药物？,0
还疼吗？,0
。,0
肿瘤没有什么药可用啊  这个还是要早点去看,0
最近就可以预约就诊。,0
而且已经16岁了 都算是成年人了,0
4、发现皮疹之前是否因为其他疾病而打针服药过？,0
比如宫外孕或者先兆流产出血,0
病理报告是什么？,0
后面一样可以继续问诊,0
有没有手机可以阅读的图像,0
发烧,0
目前口服药有哪些？,0
一般来说，我们还是以呃，至少是背着做贴敷的。,0
既然我都看不到那就不去管,0
您好，谢谢您的信任和等待～,0
周一上午吧,0
2.手术按照助手通知的时间入院。,0
可以上班的，肺结节和这些没有必然关系,0
可来我这里手术。,0
没关系，随访就可以,0
你用手机拍胶片是没有任何作用的，因为胶片本身就不清楚，你在用手机拍那就更不清楚了。,0
正常的 至少要等两三天,0
是的也有可能,0
如果还有其他的问题，可以陆续上传给我看，到时候我一并回答。,0
准时来，找我下面医生就行,0
来改善胰岛素抵抗。,0
其他部位有吗？,0
好 不客气,0
带着患者和检查资料过来找我面诊吧,0
看到了。,0
结果没事,0
有时候见他更有的人用的有点刺激。,0
看到了，处理同前。,0
【处方】,0
等一会,0
）,0
B超出来以后看我的,0
你好，你的病情我看到了，近半年或一年有没有查过血肿瘤指标CA125和CA199这些？,0
会越来越多,0
根据前面语音交流内容执行，定期随访检查。,0
一天两次,0
希望我的专业知识能够对您有所帮助。,0
或者我这里开方子，用一些我们医院自制的药,0
那可以的，没事啊48小时后算够啦。,0
以前有个荨麻疹吗？,0
今天是周日,0
一点半左右,0
就是五天盐水太短,0
周五下午的普通胸外,0
1-2月,0
不用过分担心的好吧。,0
白痰还是黄痰？,0
